mech_game_id,game_id,category
2325,12495,Medieval
2326,12495,Nautical
2327,145639,Action_Dexterity
2328,145639,Childrens_Game
2329,119591,Political
2330,119591,Renaissance
2331,157809,Civilization
2332,157809,Dice
2333,176544,Economic
2334,176544,Industry_Manufacturing
2335,1159,Animals
2336,1159,Prehistoric
2337,1159,Science_Fiction
2338,105037,Card_Game
2339,105037,City_Building
2340,105037,Economic
2341,105037,Medieval
2342,37919,Action_Dexterity
2343,37919,City_Building
2344,37919,Civilization
2345,37919,Fighting
2346,37919,Science_Fiction
2347,37919,Space_Exploration
2348,104347,Economic
2349,232043,City_Building
2350,232043,Medieval
2351,232043,Territory_Building
2352,120523,Mafia
2353,120523,Negotiation
2354,175199,Card_Game
2355,22141,Ancient
2356,35052,Wargame
2357,35052,World_War_II
2358,12995,Adventure
2359,12995,Exploration
2360,12995,Fantasy
2361,12995,Fighting
2362,12995,Maze
2363,144041,Bluffing
2364,144041,City_Building
2365,144041,Civilization
2366,144041,Economic
2367,144041,Negotiation
2368,144041,Political
2369,144041,Territory_Building
2370,207336,Card_Game
2371,207336,City_Building
2372,207336,Territory_Building
2373,152470,Medieval
2374,152470,Negotiation
2375,152470,Political
2376,152470,Territory_Building
2377,154386,Medieval
2378,42452,Animals
2379,42452,Medieval
2380,137297,Ancient
2381,137297,Card_Game
2382,177802,Card_Game
2383,177802,Fantasy
2384,177802,Horror
2385,177802,Humor
2386,177802,Medieval
2387,177802,Mythology
2388,177802,Science_Fiction
2389,177802,SpiesSecret_Agents
2390,177802,Zombies
2391,47055,Economic
2392,47055,Industry_Manufacturing
2393,47055,Science_Fiction
2394,47055,Space_Exploration
2395,16395,Abstract_Strategy
2396,16395,Territory_Building
2397,102548,Action_Dexterity
2398,102548,Exploration
2399,102548,Fantasy
2400,102548,Fighting
2401,102548,Humor
2402,75165,Medieval
2403,109125,Economic
2404,109125,Renaissance
2405,109125,Territory_Building
2406,20542,Wargame
2407,20542,World_War_II
2408,16992,Abstract_Strategy
2409,16992,Fantasy
2410,163154,Ancient
2411,163154,Wargame
2412,159109,Card_Game
2413,159109,Horror
2414,159109,Science_Fiction
2415,21441,Exploration
2416,9203,Aviation_Flight
2417,9203,Card_Game
2418,9203,Wargame
2419,9203,World_War_I
2420,106,Card_Game
2421,106,MurderMystery
2422,138649,Collectible_Components
2423,138649,Comic_Book_Strip
2424,138649,Dice
2425,143405,Animals
2426,143405,Card_Game
2427,143405,Environmental
2428,143405,Fantasy
2429,197443,Bluffing
2430,197443,Deduction
2431,197443,Number
2432,197443,SpiesSecret_Agents
2433,131014,City_Building
2434,131014,Medieval
2435,29934,Ancient
2436,66,Medieval
2437,66,Political
2438,103,Fantasy
2439,103,Fighting
2440,150312,Bluffing
2441,150312,Card_Game
2442,150312,Fantasy
2443,150312,Fighting
2444,902,Card_Game
2445,902,Fighting
2446,902,Nautical
2447,902,Pirates
2448,171879,Economic
2449,171879,Industry_Manufacturing
2450,72991,Fantasy
2451,72991,Medieval
2452,10,Fantasy
2453,10,Travel
2454,10640,Dice
2455,10640,Exploration
2456,10640,Fighting
2457,10640,Horror
2458,10640,Miniatures
2459,10640,Science_Fiction
2460,10640,Video_Game_Theme
2461,15,Bluffing
2462,15,Negotiation
2463,15,Science_Fiction
2464,33604,Humor
2465,33604,Party_Game
2466,112,Bluffing
2467,112,Card_Game
2468,112,Medieval
2469,112,Negotiation
2470,134253,Card_Game
2471,134253,Dice
2472,354,Card_Game
2473,123499,Card_Game
2474,123499,City_Building
2475,123499,Civilization
2476,123499,Economic
2477,123499,Fantasy
2478,2338,Card_Game
2479,2338,Exploration
2480,2338,Science_Fiction
2481,2338,Space_Exploration
2482,156714,American_West
2483,156714,Card_Game
2484,156714,City_Building
2485,156714,Fantasy
2486,156714,Horror
2487,129051,Economic
2488,129051,Industry_Manufacturing
2489,177524,Action_Dexterity
2490,177524,Animals
2491,177524,Childrens_Game
2492,117985,Movies_TV_Radio_theme
2493,117985,Negotiation
2494,117985,Science_Fiction
2495,200954,Card_Game
2496,200954,City_Building
2497,200954,Farming
2498,39684,Economic
2499,160610,Movies_TV_Radio_theme
2500,160610,Science_Fiction
2501,207830,Card_Game
2502,207830,Fantasy
2503,207830,Fighting
2504,207830,Real-time
2505,176165,Animals
2506,176165,Card_Game
2507,176165,Fantasy
2508,43443,Fantasy
2509,43443,Fighting
2510,43443,Medieval
2511,878,American_West
2512,878,Card_Game
2513,160902,Collectible_Components
2514,160902,Dice
2515,160902,Fantasy
2516,160902,Fighting
2517,58936,Civil_War
2518,58936,Medieval
2519,58936,Political
2520,58936,Wargame
2521,152,Card_Game
2522,152,Game_System
2523,163413,City_Building
2524,163413,Economic
2525,1231,Action_Dexterity
2526,1231,Party_Game
2527,122294,Card_Game
2528,122294,Fantasy
2529,13780,Medieval
2530,13780,Political
2531,492,Arabian
2532,492,Bluffing
2533,492,Fantasy
2534,492,Medieval
2535,215311,Racing
2536,204836,Electronic
2537,204836,Puzzle
2538,204836,Real-time
2539,3072,Fighting
2540,3072,Miniatures
2541,3072,Science_Fiction
2542,3072,Wargame
2543,19999,Ancient
2544,187377,Card_Game
2545,187377,Fantasy
2546,187377,Humor
2547,187377,Medieval
2548,187377,Mythology
2549,187377,Video_Game_Theme
2550,7480,Ancient
2551,7480,Political
2552,7480,Territory_Building
2553,7480,Wargame
2554,16986,Puzzle
2555,16986,Real-time
2556,182340,Movies_TV_Radio_theme
2557,182340,Science_Fiction
2558,182340,Space_Exploration
2559,176229,Ancient
2560,176229,Card_Game
2561,176229,Civilization
2562,125548,Card_Game
2563,125548,Fantasy
2564,125548,Fighting
2565,125548,Video_Game_Theme
2566,194880,Card_Game
2567,13884,Economic
2568,13884,Fantasy
2569,181796,Card_Game
2570,181796,Economic
2571,681,Abstract_Strategy
2572,22038,Medieval
2573,22038,Negotiation
2574,22038,Political
2575,22038,Wargame
2576,184424,Ancient
2577,184424,Civilization
2578,184424,Economic
2579,184424,Negotiation
2580,1897,Exploration
2581,1897,Negotiation
2582,1897,Science_Fiction
2583,1897,Space_Exploration
2584,138431,Fighting
2585,138431,Miniatures
2586,138431,Science_Fiction
2587,196,Negotiation
2588,196,Political
2589,61692,Economic
2590,61692,Fighting
2591,61692,Wargame
2592,61692,World_War_II
2593,127024,Bluffing
2594,127024,Deduction
2595,127024,Exploration
2596,127024,Horror
2597,127024,Maze
2598,127024,Negotiation
2599,127024,Science_Fiction
2600,184151,Card_Game
2601,184151,Collectible_Components
2602,184151,Fantasy
2603,22484,Abstract_Strategy
2604,1540,Fighting
2605,1540,Miniatures
2606,1540,Science_Fiction
2607,1540,Wargame
2608,16496,Ancient
2609,16496,Card_Game
2610,16496,Dice
2611,826,Pirates
2612,826,Racing
2613,101785,Dice
2614,101785,Wargame
2615,101785,World_War_II
2616,34194,Animals
2617,123607,Card_Game
2618,123607,Fantasy
2619,123607,Video_Game_Theme
2620,9220,Bluffing
2621,9220,Card_Game
2622,9220,Exploration
2623,9220,Fantasy
2624,9220,Party_Game
2625,142992,Card_Game
2626,142992,Racing
2627,142992,Science_Fiction
2628,63268,Card_Game
2629,63268,Childrens_Game
2630,63268,Educational
2631,63268,Party_Game
2632,63268,Real-time
2633,63268,Sports
2634,165986,none
2635,30658,Ancient
2636,30658,Civilization
2637,179572,City_Building
2638,179572,Dice
2639,179572,Medieval
2640,94362,Card_Game
2641,94362,Fantasy
2642,24417,Industry_Manufacturing
2643,24417,Puzzle
2644,24417,Real-time
2645,423,Economic
2646,423,Trains
2647,41916,Childrens_Game
2648,41916,Fantasy
2649,41916,Maze
2650,41916,Memory
2651,55697,Humor
2652,55697,Negotiation
2653,85256,Card_Game
2654,85256,Educational
2655,85256,Trivia
2656,6205,Wargame
2657,6205,World_War_II
2658,220,Card_Game
2659,165872,American_Revolutionary_War
2660,165872,Political
2661,165872,Wargame
2662,167270,Abstract_Strategy
2663,167270,City_Building
2664,106662,Animals
2665,106662,Economic
2666,106662,Prehistoric
2667,38862,Transportation
2668,92319,Ancient
2669,92319,Civilization
2670,92319,Fighting
2671,92319,Mythology
2672,92319,Territory_Building
2673,9446,Card_Game
2674,9446,Fantasy
2675,9446,Fighting
2676,26,Civilization
2677,26,Economic
2678,26,Medieval
2679,26,Renaissance
2680,1115,Bluffing
2681,1115,Card_Game
2682,166226,Medieval
2683,195162,Medical
2684,195162,Video_Game_Theme
2685,6411,Abstract_Strategy
2686,6411,Territory_Building
2687,40270,Card_Game
2688,40270,Collectible_Components
2689,40270,Fantasy
2690,40270,Horror
2691,40270,Novel-based
2692,19237,Bluffing
2693,19237,Card_Game
2694,19237,Fighting
2695,19237,Humor
2696,19237,Mafia
2697,19237,Negotiation
2698,19237,Party_Game
2699,134453,Novel-based
2700,134453,Territory_Building
2701,139030,Bluffing
2702,139030,Medieval
2703,139030,Party_Game
2704,218417,Card_Game
2705,218417,Fantasy
2706,218417,Science_Fiction
2707,143986,Card_Game
2708,143986,Dice
2709,143986,Humor
2710,182694,Bluffing
2711,182694,Deduction
2712,182694,MurderMystery
2713,182694,Novel-based
2714,83195,Action_Dexterity
2715,83195,Card_Game
2716,83195,Childrens_Game
2717,83195,Real-time
2718,481,Abstract_Strategy
2719,481,Medieval
2720,481,Territory_Building
2721,131111,Card_Game
2722,131111,Fantasy
2723,131111,Fighting
2724,131111,Video_Game_Theme
2725,3284,Fighting
2726,3284,Miniatures
2727,3284,Movies_TV_Radio_theme
2728,3284,Science_Fiction
2729,21550,Abstract_Strategy
2730,21550,Territory_Building
2731,135779,Bluffing
2732,135779,Deduction
2733,135779,Party_Game
2734,191876,Medieval
2735,191876,Renaissance
2736,3800,Economic
2737,3800,Medieval
2738,3800,Political
2739,141423,Exploration
2740,141423,Fantasy
2741,141423,Fighting
2742,141423,Nautical
2743,141423,Pirates
2744,26457,Ancient
2745,26457,Wargame
2746,38343,Civilization
2747,38343,Science_Fiction
2748,38343,Space_Exploration
2749,139771,Aviation_Flight
2750,139771,Miniatures
2751,139771,Movies_TV_Radio_theme
2752,139771,Science_Fiction
2753,2081,American_Civil_War
2754,2081,Civil_War
2755,2081,Post-Napoleonic
2756,2081,Wargame
2757,12761,Bluffing
2758,12761,Medieval
2759,148943,Bluffing
2760,148943,Card_Game
2761,148943,Deduction
2762,148943,Negotiation
2763,148943,Political
2764,197405,Abstract_Strategy
2765,2842,Trains
2766,2842,Transportation
2767,146221,Adventure
2768,146221,Economic
2769,146221,Fantasy
2770,146221,Industry_Manufacturing
2771,146221,Medieval
2772,88827,American_Civil_War
2773,88827,Civil_War
2774,88827,Wargame
2775,5716,Aviation_Flight
2776,5716,Card_Game
2777,67254,Fantasy
2778,67254,Miniatures
2779,67254,Wargame
2780,113873,Wargame
2781,113873,World_War_II
2782,73369,Card_Game
2783,73369,City_Building
2784,73369,Economic
2785,73369,Science_Fiction
2786,112138,Collectible_Components
2787,112138,Fantasy
2788,112138,Fighting
2789,112138,Miniatures
2790,22,Adventure
2791,22,Exploration
2792,22,Fantasy
2793,181810,Abstract_Strategy
2794,181810,Card_Game
2795,142079,Dice
2796,142079,Fighting
2797,142079,Party_Game
2798,142079,Real-time
2799,142079,Science_Fiction
2800,142079,Space_Exploration
2801,103185,American_West
2802,103185,Farming
2803,57925,Bluffing
2804,57925,Card_Game
2805,173090,Card_Game
2806,173090,Number
2807,1499,Wargame
2808,1499,World_War_II
2809,115,Negotiation
2810,41933,Bluffing
2811,41933,Card_Game
2812,41933,Fighting
2813,147253,Ancient
2814,147253,Civilization
2815,147253,Fantasy
2816,730,Wargame
2817,730,World_War_II
2818,1403,Card_Game
2819,142961,Card_Game
2820,142961,Fantasy
2821,142961,Science_Fiction
2822,142852,Card_Game
2823,142852,Comic_Book_Strip
2824,7805,Horror
2825,7805,Racing
2826,1915,Adventure
2827,1915,Card_Game
2828,1915,Collectible_Components
2829,1915,Exploration
2830,1915,Fantasy
2831,1915,Fighting
2832,1915,Novel-based
2833,394,Abstract_Strategy
2834,129459,Adventure
2835,129459,Fantasy
2836,129459,Fighting
2837,129459,Science_Fiction
2838,129459,Wargame
2839,71836,Card_Game
2840,71836,Exploration
2841,71836,Fantasy
2842,71836,Maze
2843,224597,Card_Game
2844,224597,Collectible_Components
2845,224597,Dice
2846,224597,Fantasy
2847,224597,Fighting
2848,224597,Miniatures
2849,113401,Card_Game
2850,113401,Educational
2851,113401,Trivia
2852,175223,Ancient
2853,175223,Card_Game
2854,175223,Mythology
2855,175223,Religious
2856,19622,Wargame
2857,19622,World_War_II
2858,24827,Ancient
2859,24827,Card_Game
2860,24827,Economic
2861,184921,Animals
2862,184921,Medieval
2863,184921,Territory_Building
2864,191300,Card_Game
2865,152765,Card_Game
2866,152765,Fantasy
2867,42487,Adventure
2868,42487,Exploration
2869,701,American_Civil_War
2870,701,Wargame
2871,234669,Fantasy
2872,6351,Action_Dexterity
2873,6351,Animals
2874,6351,Childrens_Game
2875,6351,Humor
2876,172381,City_Building
2877,172381,Dice
2878,94104,Ancient
2879,94104,Card_Game
2880,94104,Fantasy
2881,94104,Mythology
2882,146418,Dice
2883,146418,Fantasy
2884,146418,Wargame
2885,149155,Card_Game
2886,149155,Pirates
2887,594,Card_Game
2888,594,Deduction
2889,37387,Trains
2890,37387,Transportation
2891,202670,Trains
2892,202670,Travel
2893,254,Economic
2894,254,Napoleonic
2895,254,Negotiation
2896,254,Political
2897,254,Wargame
2898,2122,Card_Game
2899,2122,Collectible_Components
2900,2122,Fighting
2901,2122,Horror
2902,2122,Political
2903,24773,Trains
2904,24773,Transportation
2905,103092,City_Building
2906,180040,Card_Game
2907,180040,City_Building
2908,180040,Fantasy
2909,37907,Economic
2910,37907,Industry_Manufacturing
2911,168,Economic
2912,168,Trains
2913,168,Transportation
2914,21920,Renaissance
2915,242,Bluffing
2916,242,Humor
2917,242,Mafia
2918,242,Negotiation
2919,242,Political
2920,242,Wargame
2921,179460,Fantasy
2922,179460,Fighting
2923,179460,Medieval
2924,90040,Ancient
2925,169794,Environmental
2926,169794,Farming
2927,82168,Horror
2928,82168,Party_Game
2929,82168,Science_Fiction
2930,217449,Abstract_Strategy
2931,217449,Number
2932,217449,Puzzle
2933,157096,Civilization
2934,131366,Territory_Building
2935,38863,Economic
2936,5206,Fighting
2937,5206,Science_Fiction
2938,5206,Wargame
2939,144529,Fighting
2940,144529,Science_Fiction
2941,172220,Adventure
2942,172220,Exploration
2943,172220,Fantasy
2944,172220,Miniatures
2945,148951,Bluffing
2946,148951,Civilization
2947,148951,Fantasy
2948,148951,Fighting
2949,148951,Medieval
2950,148951,Print_&_Play
2951,205716,Bluffing
2952,205716,Miniatures
2953,205716,Negotiation
2954,205716,Science_Fiction
2955,131325,Card_Game
2956,131325,Educational
2957,131325,Trivia
2958,38765,City_Building
2959,38765,Economic
2960,38765,Industry_Manufacturing
2961,107255,Prehistoric
2962,107255,Science_Fiction
2963,216459,Adventure
2964,216459,Card_Game
2965,216459,Exploration
2966,70,City_Building
2967,87890,Economic
2968,87890,Industry_Manufacturing
2969,181524,Adventure
2970,181524,Dice
2971,181524,Fantasy
2972,181524,Miniatures
2973,158900,Animals
2974,158900,Fantasy
2975,158900,Fighting
2976,168998,Collectible_Components
2977,168998,Comic_Book_Strip
2978,168998,Dice
2979,168998,Fighting
2980,138233,Card_Game
2981,138233,Fantasy
2982,122842,Civilization
2983,122842,Fighting
2984,122842,Science_Fiction
2985,122842,Space_Exploration
2986,122842,Wargame
2987,29937,Political
2988,111417,Transportation
2989,31497,American_West
2990,145371,Ancient
2991,145371,Civilization
2992,145371,Economic
2993,145371,Novel-based
2994,145371,Territory_Building
2995,180899,Economic
2996,35435,Ancient
2997,34887,Bluffing
2998,34887,Deduction
2999,34887,Political
3000,104955,Ancient
3001,104955,Civilization
3002,104955,Fighting
3003,104955,Nautical
3004,104955,Territory_Building
3005,195544,Card_Game
3006,195544,Horror
3007,201,Abstract_Strategy
3008,201,Medieval
3009,37358,Political
3010,143185,Card_Game
3011,143185,Fantasy
3012,143185,Horror
3013,143185,Humor
3014,143185,Mythology
3015,168609,Adventure
3016,168609,Card_Game
3017,168609,Economic
3018,168609,Exploration
3019,55829,Dice
3020,55829,Economic
3021,55829,Fighting
3022,55829,Wargame
3023,55829,World_War_II
3024,624,Abstract_Strategy
3025,624,Maze
3026,3565,Exploration
3027,3565,Fantasy
3028,3565,Fighting
3029,3565,Horror
3030,3565,Miniatures
3031,172385,Ancient
3032,172385,City_Building
3033,167513,Abstract_Strategy
3034,167513,Medieval
3035,167513,Territory_Building
3036,113636,Economic
3037,113636,Medieval
3038,199,City_Building
3039,39339,MurderMystery
3040,39339,Science_Fiction
3041,14254,Action_Dexterity
3042,14254,Racing
3043,1662,Napoleonic
3044,1662,Wargame
3045,125752,Racing
3046,125752,Sports
3047,116,Card_Game
3048,116,Humor
3049,116,Napoleonic
3050,2393,Abstract_Strategy
3051,91984,City_Building
3052,204,Trains
3053,159503,Fighting
3054,159503,Science_Fiction
3055,192860,Animals
3056,192860,Exploration
3057,192860,Nautical
3058,3228,Abstract_Strategy
3059,18745,Ancient
3060,36522,Napoleonic
3061,36522,Wargame
3062,1887,Card_Game
3063,1887,Collectible_Components
3064,1887,Fantasy
3065,1887,Fighting
3066,1887,Medieval
3067,178054,Horror
3068,178054,MurderMystery
3069,178054,Novel-based
3070,178054,Political
3071,178054,SpiesSecret_Agents
3072,178054,Zombies
3073,136280,Abstract_Strategy
3074,136280,Real-time
3075,2987,Adventure
3076,2987,Fighting
3077,2987,Nautical
3078,2987,Pirates
3079,620,Age_of_Reason
3080,620,American_Revolutionary_War
3081,620,Wargame
3082,71906,Adventure
3083,71906,Negotiation
3084,42124,Adventure
3085,42124,Exploration
3086,42124,Fantasy
3087,42124,Fighting
3088,42124,Maze
3089,84,Wargame
3090,84,World_War_II
3091,73,Card_Game
3092,3955,American_West
3093,3955,Bluffing
3094,3955,Card_Game
3095,3955,Deduction
3096,3955,Fighting
3097,1829,Science_Fiction
3098,1829,Wargame
3099,21954,Ancient
3100,21954,Fighting
3101,21954,Political
3102,33451,Card_Game
3103,33451,Fantasy
3104,33451,Humor
3105,33451,Medieval
3106,33451,Party_Game
3107,56931,Ancient
3108,56931,Card_Game
3109,56931,Dice
3110,8129,Card_Game
3111,38992,Age_of_Reason
3112,23679,Medieval
3113,23679,Wargame
3114,38386,City_Building
3115,38386,Medieval
3116,195571,Card_Game
3117,195571,Movies_TV_Radio_theme
3118,195571,Science_Fiction
3119,116954,Abstract_Strategy
3120,92190,Adventure
3121,92190,Exploration
3122,92190,Fantasy
3123,92190,Fighting
3124,92190,Miniatures
3125,37141,Electronic
3126,37141,Humor
3127,37141,Party_Game
3128,40209,Aviation_Flight
3129,40209,Wargame
3130,40209,World_War_II
3131,150145,Card_Game
3132,150145,Pirates
3133,122240,Fighting
3134,122240,Horror
3135,122240,Miniatures
3136,122240,Zombies
3137,10093,Economic
3138,10093,Wargame
3139,10093,World_War_II
3140,2808,Wargame
3141,2808,World_War_II
3142,157,Economic
3143,157,Trains
3144,157,Transportation
3145,986,Ancient
3146,986,Card_Game
3147,986,City_Building
3148,119,Abstract_Strategy
3149,119,Fantasy
3150,119,Medieval
3151,237,Age_of_Reason
3152,237,American_Indian_Wars
3153,237,American_Revolutionary_War
3154,237,Napoleonic
3155,237,Nautical
3156,237,Pirates
3157,237,Post-Napoleonic
3158,237,Wargame
3159,75476,Civilization
3160,75476,Exploration
3161,8098,Action_Dexterity
3162,8098,Card_Game
3163,8098,Party_Game
3164,8098,Real-time
3165,171726,Fighting
3166,171726,Miniatures
3167,171726,Real-time
3168,171726,Science_Fiction
3169,155255,Card_Game
3170,155255,Economic
3171,155255,Negotiation
3172,155255,Political
3173,155255,SpiesSecret_Agents
3174,195314,Abstract_Strategy
3175,195314,Bluffing
3176,36811,Civilization
3177,36811,Economic
3178,36811,Religious
3179,221965,Animals
3180,221965,Card_Game
3181,221965,Fantasy
3182,54361,Adventure
3183,54361,Fantasy
3184,54361,Fighting
3185,54361,Miniatures
3186,54361,Science_Fiction
3187,111105,Adventure
3188,111105,Exploration
3189,111105,SpiesSecret_Agents
3190,99975,Card_Game
3191,99975,Educational
3192,99975,Trivia
3193,149951,Card_Game
3194,149951,Modern_Warfare
3195,3931,Ancient
3196,3931,Civilization
3197,3931,Economic
3198,1544,Bluffing
3199,1544,Party_Game
3200,1544,Word_Game
3201,9910,Aviation_Flight
3202,9910,Card_Game
3203,9910,Wargame
3204,9910,World_War_I
3205,216092,Card_Game
3206,216092,Exploration
3207,216092,Game_System
3208,216092,Puzzle
3209,216092,Real-time
3210,166857,Ancient
3211,166857,Civilization
3212,166857,Fighting
3213,166857,Nautical
3214,166857,Territory_Building
3215,2961,Abstract_Strategy
3216,2961,Bluffing
3217,2961,Deduction
3218,2961,SpiesSecret_Agents
3219,438,Deduction
3220,438,Travel
3221,63543,Miniatures
3222,63543,Science_Fiction
3223,4396,Animals
3224,4396,Card_Game
3225,4396,Mythology
3226,4396,Racing
3227,194626,Animals
3228,194626,Childrens_Game
3229,194626,Party_Game
3230,194626,Real-time
3231,205597,Card_Game
3232,205597,Science_Fiction
3233,28089,Animals
3234,28089,Childrens_Game
3235,28089,Maze
3236,28089,Memory
3237,165950,Animals
3238,165950,Card_Game
3239,165950,Humor
3240,1568,Miniatures
3241,1568,Science_Fiction
3242,361,Animals
3243,361,Racing
3244,494,Ancient
3245,494,Racing
3246,195560,Miniatures
3247,71074,Exploration
3248,71074,Racing
3249,175307,Card_Game
3250,175307,Deduction
3251,86246,Economic
3252,38545,Abstract_Strategy
3253,128442,Adventure
3254,128442,Exploration
3255,128442,Science_Fiction
3256,128442,Space_Exploration
3257,21133,Book
3258,21133,Fighting
3259,21133,Miniatures
3260,21133,Science_Fiction
3261,915,Deduction
3262,915,Medieval
3263,915,MurderMystery
3264,915,Religious
3265,102435,American_Indian_Wars
3266,102435,American_West
3267,102435,Wargame
3268,13308,Nautical
3269,24703,Comic_Book_Strip
3270,24703,Fighting
3271,24703,Miniatures
3272,180852,American_West
3273,180852,Bluffing
3274,180852,Industry_Manufacturing
3275,43868,Adventure
3276,43868,Ancient
3277,43868,Exploration
3278,43868,Miniatures
3279,232,Economic
3280,232,Nautical
3281,232,Renaissance
3282,15818,Animals
3283,15818,Dice
3284,24742,Bluffing
3285,24742,Card_Game
3286,24742,Modern_Warfare
3287,24742,Political
3288,24742,SpiesSecret_Agents
3289,15511,Abstract_Strategy
3290,15511,Medieval
3291,15511,Territory_Building
3292,168788,Fantasy
3293,168788,Miniatures
3294,168788,Nautical
3295,168788,Pirates
3296,65564,Aviation_Flight
3297,65564,Modern_Warfare
3298,65564,Wargame
3299,619,Card_Game
3300,236191,Card_Game
3301,236191,City_Building
3302,63759,Economic
3303,63759,Farming
3304,41749,Economic
3305,41749,Negotiation
3306,41749,Trains
3307,41749,Transportation
3308,32125,Animals
3309,32125,Bluffing
3310,32125,Card_Game
3311,201825,Card_Game
3312,201825,Fantasy
3313,2065,Abstract_Strategy
3314,157026,Card_Game
3315,157026,Fantasy
3316,171011,Dice
3317,2397,Abstract_Strategy
3318,2397,Dice
3319,157413,City_Building
3320,32666,Economic
3321,32666,Industry_Manufacturing
3322,32666,Negotiation
3323,32666,Territory_Building
3324,31105,Adventure
3325,31105,Ancient
3326,31105,Card_Game
3327,31105,Exploration
3328,442,Racing
3329,442,Sports
3330,15953,Aviation_Flight
3331,15953,Card_Game
3332,15953,Wargame
3333,15953,World_War_I
3334,25224,Economic
3335,25224,Medieval
3336,25224,Transportation
3337,35503,Ancient
3338,35503,Dice
3339,85005,Bluffing
3340,85005,Card_Game
3341,85005,Deduction
3342,85005,Mafia
3343,141736,Economic
3344,141736,Exploration
3345,141736,Nautical
3346,141736,Renaissance
3347,12477,Economic
3348,12477,Industry_Manufacturing
3349,12477,Mafia
3350,12477,Negotiation
3351,12477,Transportation
3352,169611,Card_Game
3353,169611,Deduction
3354,81640,City_Building
3355,81640,Economic
3356,81640,Political
3357,81640,Renaissance
3358,196202,Dice
3359,196202,Fantasy
3360,196202,Humor
3361,196202,Miniatures
3362,196202,Nautical
3363,196202,Pirates
3364,196202,Zombies
3365,31552,Aviation_Flight
3366,31552,Card_Game
3367,31552,Wargame
3368,31552,World_War_I
3369,234487,none
3370,165948,none
3371,91620,Educational
3372,91620,Renaissance
3373,118174,Educational
3374,118174,Industry_Manufacturing
3375,118174,Negotiation
3376,145189,Card_Game
3377,145189,Educational
3378,145189,Trivia
3379,232832,Card_Game
3380,232832,Economic
3381,89910,Fighting
3382,89910,Horror
3383,89910,Miniatures
3384,89910,Zombies
3385,28259,Adventure
3386,28259,Card_Game
3387,28259,Fantasy
3388,28259,Fighting
3389,28259,Humor
3390,46396,Puzzle
3391,46396,Real-time
3392,2251,Sports
3393,171662,Card_Game
3394,171662,Economic
3395,171662,Prehistoric
3396,17710,Ancient
3397,17710,Fighting
3398,17710,Political
3399,17710,Territory_Building
3400,17710,Wargame
3401,179303,Card_Game
3402,925,Bluffing
3403,925,Deduction
3404,925,Horror
3405,925,MurderMystery
3406,925,Negotiation
3407,925,Party_Game
3408,168681,Deduction
3409,168681,MurderMystery
3410,168681,Novel-based
3411,168681,Post-Napoleonic
3412,124172,Abstract_Strategy
3413,124172,Nautical
3414,19526,Economic
3415,19526,Territory_Building
3416,2570,Card_Game
3417,2570,Nautical
3418,2570,Transportation
3419,67239,Civilization
3420,67239,Negotiation
3421,15839,Napoleonic
3422,15839,Wargame
3423,228341,Space_Exploration
3424,4636,Abstract_Strategy
3425,4636,Bluffing
3426,4636,Deduction
3427,4636,Prehistoric
3428,85036,City_Building
3429,85036,Civilization
3430,85036,Economic
3431,85036,Environmental
3432,22348,Humor
3433,22348,Party_Game
3434,6779,Ancient
3435,6779,City_Building
3436,6779,Religious
3437,192074,Animals
3438,192074,Card_Game
3439,192074,Mythology
3440,192074,Racing
3441,123096,Action_Dexterity
3442,123096,Puzzle
3443,123096,Real-time
3444,123096,Science_Fiction
3445,123096,Space_Exploration
3446,27627,Adventure
3447,27627,Exploration
3448,27627,Fantasy
3449,27627,Fighting
3450,31759,Fighting
3451,31759,Miniatures
3452,31759,Science_Fiction
3453,31759,Wargame
3454,169416,Adventure
3455,169416,Card_Game
3456,169416,Fantasy
3457,169416,Fighting
3458,73316,Economic
3459,73316,Exploration
3460,73316,Medieval
3461,227789,Economic
3462,227789,Farming
3463,227789,Industry_Manufacturing
3464,175293,Card_Game
3465,175293,Trains
3466,175293,Transportation
3467,175095,Horror
3468,175095,Zombies
3469,134157,Medieval
3470,114031,Card_Game
3471,114031,Political
3472,39217,Wargame
3473,39217,World_War_II
3474,153064,Bluffing
3475,153064,Card_Game
3476,153064,Deduction
3477,153064,Party_Game
3478,153064,SpiesSecret_Agents
3479,66588,Childrens_Game
3480,66588,Educational
3481,66588,Party_Game
3482,66588,Trivia
3483,929,Card_Game
3484,929,Medieval
3485,903,Action_Dexterity
3486,17223,Adventure
3487,17223,Fantasy
3488,17223,Fighting
3489,17223,Video_Game_Theme
3490,232918,Adventure
3491,232918,Exploration
3492,232918,Video_Game_Theme
3493,424,Economic
3494,424,Trains
3495,31624,Medieval
3496,144239,Bluffing
3497,144239,Card_Game
3498,144239,Economic
3499,144239,Fighting
3500,144239,Science_Fiction
3501,144239,Space_Exploration
3502,22877,Korean_War
3503,22877,Vietnam_War
3504,22877,Wargame
3505,22877,World_War_II
3506,34707,Ancient
3507,8190,Abstract_Strategy
3508,8190,Territory_Building
3509,8190,Travel
3510,118536,Bluffing
3511,118536,Deduction
3512,118536,MurderMystery
3513,118536,Negotiation
3514,166571,City_Building
3515,166571,Trains
3516,166571,Transportation
3517,33154,Territory_Building
3518,144826,Fighting
3519,144826,Real-time
3520,144826,Zombies
